YEARNO,FireName,GISNO,NIFCNO,FireNumber,FORID,UniqueFireIdentifier,RelatedIrwinIDs,FireId,FireCode,FireType,Response,Landowner,Responder,FireUse,Cause,GeneralCause,SpecificCause,StartDate,IADate,ControlDate,OutDate,GIS_Acres,ControlAcr,UTME,UTMN,LongNAD83,LatNAD83,ContainDate,FireReport,Shape_Length,Shape_Area
1945.000000000000000,Sugar Bowl,1945027.000000000000000,5029.000000000000000,5029.000000000000000,,,,210310.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,10/15/1945 0:00:00,10/15/1945 0:00:00,10/15/1945 0:00:00,10/16/1945 0:00:00,0.222416230000000,0.100000000000000,327848.000000000000000,4061014.000000000000000,-118.926640000000006,36.679189999999998,,,120.001400022489960,900.020696158130136
1935.000000000000000,Davenport,1935016.000000000000000,5018.000000000000000,5018.000000000000000,,,,210073.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,7/18/1935 0:00:00,7/18/1935 0:00:00,7/18/1935 0:00:00,7/18/1935 0:00:00,0.222453510000000,0.100000000000000,351018.000000000000000,4036322.000000000000000,-118.662660000000002,36.460599999999999,,,120.000700049771751,900.010499889072094
1973.000000000000000,Amphitheat,1973022.000000000000000,3059.000000000000000,3059.000000000000000,,,,211673.000000000000000, ,VF,Full Suppression,NPS,NPS,No,Human,Equipment and vehicle use,Passenger vehicle/motorized RV,7/28/1973 0:00:00,7/28/1973 0:00:00,7/28/1973 0:00:00,7/28/1973 0:00:00,0.222438770000000,0.100000000000000,340584.000000000000000,4045694.000000000000000,-118.780990000000003,36.543370000000003,,,120.001400023013673,900.021000000205959
1942.000000000000000,Low Kaweah,1942006.000000000000000,2017.000000000000000,2017.000000000000000,,,,210255.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Human,Smoking,Unknown,8/25/1942 0:00:00,8/25/1942 0:00:00,8/25/1942 0:00:00,8/25/1942 0:00:00,0.222440020000000,0.100000000000000,341304.000000000000000,4048115.000000000000000,-118.773449999999997,36.565300000000001,,,120.001500021745727,900.022500053687850
1990.000000000000000,Panther Ck,1990007.000000000000000,7.000000000000000,7.000000000000000,,,,212987.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Human,Recreation and ceremony,Campfire,6/16/1990 0:00:00,6/16/1990 0:00:00,6/16/1990 0:00:00,6/16/1990 0:00:00,0.222446010000000,0.100000000000000,345915.000000000000000,4045132.000000000000000,-118.721350000000001,36.539180000000002,,,120.001000054360134,900.014999870398583
2002.000000000000000,Palisade,2002068.000000000000000,68.000000000000000,68.000000000000000,{81B3BCF0-9124-4846-A3FB-08A33230AD17},2002-CAKNP-000068,,214292.000000000000000, ,WF,Monitor,NPS,NPS,Yes,Natural,Natural,Lightning,8/26/2002 0:00:00,,,11/10/2002 0:00:00,1497.779099849999966,1497.000000000000000,363367.000000000000000,4101885.000000000000000,-118.536640000000006,37.053260000000002,,"The Palisades fire was started by lightning on or about July 17th, 2002.       Because of the remoteness of the terrain, the fire wasn't discovered until     8-26-2002.  At the time of discovery, the fire was approximately 70 acres in   size actively buring and torching.  Because of the heavy downed fuel           accumulation, it was likely that the fire could easily exceed 1,000 acres.     Most significant value to be protected was the John Muir Trail, which ran      immediately through the middle of the fire.  The decision was made to manage   the fire for resource benefits.                                                 The fire was initially monitored by air.  However, when it became apparent     that significant runs were imminent, on ground monitoring was used to manage   trail traffic and document burning conditions and fire spread.  Full scale on  the ground monitoring began 8-20 and continued through September 10.  By mid   September, heaviest fuels in the immediate path of the fire had been consumed  and the fire had most of the fire's perimeter had burned into rock.  Minor     potential remained for slow westward movement.                                  The fire continued to smolder and was monitored by air until mid November when it was extinguished by heavy rain and snowfall on 11-11-2002.",16781.023245988431881,6059231.216890549287200
1979.000000000000000,Gg Dump,1979006.000000000000000,9065.000000000000000,9065.000000000000000,,,,212145.000000000000000, ,DF,Full Suppression,NPS,NPS,No,Human,Debris and open burning,Open trash burning,7/4/1979 0:00:00,7/4/1979 0:00:00,7/4/1979 0:00:00,7/4/1979 0:00:00,0.222410570000000,0.100000000000000,324687.000000000000000,4066225.000000000000000,-118.963189999999997,36.725560000000002,,,120.001800017690627,900.027394691525160
1997.000000000000000,Bubbs Creek RX,1997058.000000000000000,58.000000000000000,58.000000000000000,,,,213816.000000000000000, ,RX,Planned Ignition,NPS,NPS,Not Applicable,Human,Prescribed Fire,Broadcast burn,9/15/1997 0:00:00,,11/6/1997 0:00:00,12/29/1997 0:00:00,42.137489770000002,49.000000000000000,360888.000000000000000,4072199.000000000000000,-118.559049999999999,36.785390000000000,,,3051.704896490235114,170470.930010213836795
1982.000000000000000,East Sphin,1982011.000000000000000,6116.000000000000000,6116.000000000000000,,,,212330.000000000000000, ,WF,Monitor,NPS,NPS,Yes,Natural,Natural,Lightning,6/23/1982 0:00:00,6/23/1982 0:00:00,7/30/1982 0:00:00,7/30/1982 0:00:00,0.222471310000000,0.100000000000000,362982.000000000000000,4070268.000000000000000,-118.535240000000002,36.768290000000000,,,120.000400054125066,900.005999681868161
1953.000000000000000,Charlotte,1953029.000000000000000,3014.000000000000000,3014.000000000000000,,,,210574.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Human,Recreation and ceremony,Campfire,9/5/1953 0:00:00,9/5/1953 0:00:00,9/6/1953 0:00:00,9/6/1953 0:00:00,0.222484750000000,0.100000000000000,372783.000000000000000,4070516.000000000000000,-118.425500000000000,36.771900000000002,,,120.000200024798175,900.002999546964929
1967.000000000000000,Comb Cr,1967059.000000000000000,7061.000000000000000,7061.000000000000000,,,,211258.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,7/30/1967 0:00:00,7/30/1967 0:00:00,7/30/1967 0:00:00,8/1/1967 0:00:00,0.222456530000000,0.100000000000000,353847.000000000000000,4079315.000000000000000,-118.639300000000006,36.848450000000000,,,120.000300045794773,900.004499804416128
1956.000000000000000,Hump,1956019.000000000000000,6089.000000000000000,6089.000000000000000,,,,210753.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,7/23/1956 0:00:00,7/24/1956 0:00:00,7/24/1956 0:00:00,7/24/1956 0:00:00,0.222449590000000,0.100000000000000,348179.000000000000000,4051177.000000000000000,-118.697260000000000,36.594009999999997,,,120.001000051566251,900.014999828488271
2009.000000000000000,Hart RX,2009006.000000000000000,6.000000000000000,6.000000000000000,,,,597127.000000000000000, ,RX,Planned Ignition,NPS,NPS,Not Applicable,Human,Prescribed Fire,Broadcast burn,7/5/2009 0:00:00,,7/5/2009 0:00:00,11/2/2009 0:00:00,811.569230599999969,812.000000000000000,331323.000000000000000,4062966.000000000000000,-118.888199999999998,36.697400000000002,,,8469.299773685601394,3254038.462194242049009
1976.000000000000000,Ellis,1976095.000000000000000,6003.000000000000000,6003.000000000000000,,,,211855.000000000000000, ,WF,Monitor,NPS,NPS,Yes,Natural,Natural,Lightning,9/25/1976 0:00:00,9/25/1976 0:00:00,10/22/1976 0:00:00,10/22/1976 0:00:00,0.222457110000000,0.100000000000000,353361.000000000000000,4062226.000000000000000,-118.641459999999995,36.694389999999999,,,120.000500050719808,900.007499683289552
1991.000000000000000,Little Bea,1991030.000000000000000,30.000000000000000,30.000000000000000,,,,213149.000000000000000, ,WF,Monitor,NPS,NPS,Yes,Natural,Natural,Lightning,7/30/1991 0:00:00,,,9/8/1991 0:00:00,0.222459230000000,0.100000000000000,353962.000000000000000,4046421.000000000000000,-118.631730000000005,36.552059999999997,,,120.001100050631550,900.016499781971334
1988.000000000000000,Wolverton,1988081.000000000000000,81.000000000000000,81.000000000000000,,,,212814.000000000000000, ,DF,Full Suppression,NPS,NPS,No,Human,Debris and open burning,Open trash burning,8/18/1988 0:00:00,8/18/1988 0:00:00,8/18/1988 0:00:00,8/25/1988 0:00:00,0.222441820000000,0.100000000000000,343455.000000000000000,4050472.000000000000000,-118.749899999999997,36.586889999999997,,,120.000900050638208,900.013499847066782
2015.000000000000000,Upper Heights,2015188.000000000000000,188.000000000000000,188.000000000000000,{CCB13A84-A746-44DA-AF4E-B5291672DBEC},2015-CAKNP-000188,,687026.000000000000000,J4UX,WF,Full Suppression,NPS,NPS,No,Human,Recreation and ceremony,Campfire,10/26/2015 0:00:00,10/26/2015 0:00:00,11/2/2015 0:00:00,11/2/2015 0:00:00,0.222441160000000,0.500000000000000,344988.000000000000000,4052553.000000000000000,-118.727599999999995,36.606499999999997,,"This human caused fire was actually reported by the park 24 hour dispatch on 10/25/15 at 0130 AM. It was reported to be next to Quarters 83 in Lodgepole housing. Dispatcher Jane Lobato said that two Lodgepole Law Enforcement rangers were on scene and wanted to know if they should start direct attack. The on-call dispatcher for AMFD called Kings District FMO John Ziegler at home to ask him what he wanted to do about this fire. He got a structure engine to the fire and for initial attack and before the next morning it was 60% contained. SEKI Engine 72 was dispatched to scene the next morning to continue with mop-up and patrol the fire. Per Kings District FMO, John Ziegler, this fire was started accidentally by a Lodgepole resident who dumped the ash from their heating stove onto the ground. This fire was officially declared out by Sequoia District FMO, Robert Sanders on 11/2/15 at 1200.",120.000000000000000,900.000000000000000
1975.000000000000000,Watchtower,1975043.000000000000000,5036.000000000000000,5036.000000000000000,,,,211809.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,8/21/1975 0:00:00,8/21/1975 0:00:00,8/21/1975 0:00:00,8/23/1975 0:00:00,0.222445570000000,0.100000000000000,345878.000000000000000,4051826.000000000000000,-118.723100000000002,36.599490000000003,,,120.000700049771908,900.010499814072205
1971.000000000000000,Quinn,1971009.000000000000000,1054.000000000000000,1054.000000000000000,,,,211523.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,7/16/1971 0:00:00,7/16/1971 0:00:00,7/17/1971 0:00:00,7/17/1971 0:00:00,0.222463810000000,0.100000000000000,357478.000000000000000,4020682.000000000000000,-118.587729999999993,36.320630000000001,,,120.000700035122534,900.010166544597723
1956.000000000000000,Laurel Cr,1956025.000000000000000,6083.000000000000000,6083.000000000000000,,,,210747.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,8/31/1956 0:00:00,9/1/1956 0:00:00,9/1/1956 0:00:00,9/3/1956 0:00:00,0.222484480000000,0.100000000000000,372455.000000000000000,4024659.000000000000000,-118.421580000000006,36.358580000000003,,,120.000100016801028,900.001499864512311
1988.000000000000000,Salt Creek,1988104.000000000000000,104.000000000000000,104.000000000000000,,,,212837.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,8/30/1988 0:00:00,8/30/1988 0:00:00,8/31/1988 0:00:00,9/30/1988 0:00:00,0.222441260000000,0.100000000000000,343245.000000000000000,4028062.000000000000000,-118.747709999999998,36.384920000000001,,,120.001000038634743,900.014999914519194
1971.000000000000000,Rattlesn 2,1971025.000000000000000,1039.000000000000000,1039.000000000000000,,,,211509.000000000000000, ,WF,Monitor,NPS,NPS,Yes,Natural,Natural,Lightning,7/31/1971 0:00:00,7/14/1971 0:00:00,8/14/1971 0:00:00,8/14/1971 0:00:00,0.222485690000000,0.100000000000000,373334.000000000000000,4031234.000000000000000,-118.412859999999995,36.417949999999998,,,120.000300014921791,900.004499871325265
2004.000000000000000,Dog,2004075.000000000000000,75.000000000000000,75.000000000000000,{18688FF6-6AFE-45D4-9EF4-E9AF5A20F049},2004-CAKNP-000075,,214473.000000000000000,BA99,WF,Monitor,NPS,NPS,Yes,Natural,Natural,Lightning,8/12/2004 0:00:00,,,11/27/2004 0:00:00,7.141001730000000,12.000000000000000,351745.000000000000000,4092766.000000000000000,-118.665499999999994,36.969329999999999,,"The following changes were made to this Fire Report as part of the conversion from SACS to WFMI on 05/14/2005. TYPE INIT ATTACK 1: R - Mapped to T End of SACS to WFMI conversion notes.  Fire was started by lightning on or about August 12, 2004 and was discovered   by Helicopter 552 during aerial recon.  Fire spread to the west was contained  by the 2001 Burnt Mountain fire and southern spread was predominately con-     tained by rock.  Small potential existed for eastward and northern movement    of the fire.  Terrain was steep and largely inaccessible, except by air.",989.058437331938876,28891.177313350566692
1993.000000000000000,Heliport RX,1993074.000000000000000,74.000000000000000,74.000000000000000,,,,213390.000000000000000, ,RX,Planned Ignition,NPS,NPS,Not Applicable,Human,Prescribed Fire,Broadcast burn,11/8/1993 0:00:00,,11/22/1993 0:00:00,12/1/1993 0:00:00,44.613332440000001,57.000000000000000,350699.000000000000000,4072623.000000000000000,-118.673280000000005,36.787660000000002,,,2843.866184135018557,180498.357590109604644
1954.000000000000000,C G Gasoli,1954019.000000000000000,4004.000000000000000,4004.000000000000000,,,,210608.000000000000000, ,WF,Full Suppression,Other Federal,NPS,No,Human,Smoking,Unknown,8/4/1954 0:00:00,8/4/1954 0:00:00,8/4/1954 0:00:00,8/4/1954 0:00:00,0.222450500000000,0.100000000000000,350480.000000000000000,4073179.000000000000000,-118.675839999999994,36.792639999999999,,,119.999900048725081,899.998546885976452
1974.000000000000000,South Wall,1974062.000000000000000,4036.000000000000000,4036.000000000000000,,,,211710.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,8/3/1974 0:00:00,8/4/1974 0:00:00,8/4/1974 0:00:00,8/7/1974 0:00:00,0.222452650000000,0.100000000000000,351670.000000000000000,4071554.000000000000000,-118.662189999999995,36.778179999999999,,,120.000100051399301,900.001499753481880
1967.000000000000000,West Jo,1967044.000000000000000,7046.000000000000000,7046.000000000000000,,,,211243.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,9/23/1967 0:00:00,9/23/1967 0:00:00,9/23/1967 0:00:00,9/26/1967 0:00:00,0.222441350000000,0.100000000000000,343622.000000000000000,4060046.000000000000000,-118.749989999999997,36.673189999999998,,,120.000600045451904,900.008999656772062
1931.000000000000000,Twin Lakes,1931012.000000000000000,1013.000000000000000,1013.000000000000000,,,,209949.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Human,Recreation and ceremony,Campfire,8/25/1931 0:00:00,8/25/1931 0:00:00,8/25/1931 0:00:00,8/25/1931 0:00:00,0.222446390000000,0.100000000000000,346476.000000000000000,4057952.000000000000000,-118.717640000000003,36.654789999999998,,,120.000900050971538,900.013499722066854
1963.000000000000000,Ellis Mdw,1963010.000000000000000,3012.000000000000000,3012.000000000000000,,,,211075.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,8/31/1963 0:00:00,8/31/1963 0:00:00,8/31/1963 0:00:00,9/10/1963 0:00:00,0.222458700000000,0.100000000000000,354218.000000000000000,4063168.000000000000000,-118.632050000000007,36.703009999999999,,,120.000600054775290,900.008999611620538
2008.000000000000000,Azalea 64,2008060.000000000000000,60.000000000000000,60.000000000000000,{BA78B397-EA44-4F86-BC26-2B73293CAB1C},2008-CAKNP-000060,,580708.000000000000000,EG62,WF,Full Suppression,NPS,NPS,No,Human,Other causes,Unknown,8/18/2008 0:00:00,8/18/2008 0:00:00,8/18/2008 0:00:00,8/20/2008 0:00:00,0.222404000000000,0.100000000000000,324587.000000000000000,4068015.000000000000000,-118.964730000000003,36.741669999999999,,"Campers, from the Azalea campground, reported a stump fire to park dispatch on the 18th of August.  Engine 51 was dispatched to site 64 of the campground to put out the stump which had been purposefully set and was burning into the root system.  The engine crew quickly doused the small fire.  IC Smith called the fire out on 8/20/08",120.000000000000000,900.000000000000000
1984.000000000000000,Nichol'S F RX,1984027.000000000000000,5776.000000000000000,5776.000000000000000,,,,212428.000000000000000, ,RX,Planned Ignition,NPS,NPS,Not Applicable,Human,Prescribed Fire,Broadcast Burn,9/17/1984 0:00:00,9/17/1984 0:00:00,9/17/1984 0:00:00,9/17/1984 0:00:00,85.640317280000005,110.000000000000000,342290.000000000000000,4046529.000000000000000,-118.762110000000007,36.551169999999999,,,5400.059601260431918,346507.703397546720225
1979.000000000000000,Mile Away,1979042.000000000000000,9022.000000000000000,9022.000000000000000,,,,212103.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,9/27/1979 0:00:00,9/27/1979 0:00:00,9/27/1979 0:00:00,9/29/1979 0:00:00,0.222448820000000,0.100000000000000,347471.000000000000000,4042271.000000000000000,-118.703410000000005,36.513649999999998,,,120.001000050634843,900.014999814519456
1937.000000000000000,Congress,1937007.000000000000000,7006.000000000000000,7006.000000000000000,,,,210115.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Human,Smoking,Unknown,7/19/1937 0:00:00,7/19/1937 0:00:00,7/19/1937 0:00:00,7/19/1937 0:00:00,0.222443540000000,0.100000000000000,343213.000000000000000,4049199.000000000000000,-118.752350000000007,36.575380000000003,,,120.001600020082378,900.023635201387492
1996.000000000000000,Muir Grove,1996065.000000000000000,65.000000000000000,65.000000000000000,{9042EC53-6329-4752-9F4B-1CFF9BDC2558},1996-CAKNP-000065,,213716.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,7/18/1996 0:00:00,7/18/1996 0:00:00,7/20/1996 0:00:00,9/1/1996 0:00:00,0.222431120000000,2.500000000000000,335824.000000000000000,4055064.000000000000000,-118.836150000000004,36.626989999999999,,"The following changes were made to this Fire Report as part of the conversion from SACS to WFMI on 05/14/2005. NFDRS FUEL STATION: -2P2 - not a valid value, set to null End of SACS to WFMI conversion notes.  7/18 - Visitor reported smoke while hiking Muir Grove Trail;                          Two investigated on foot, Helicopter 552 by air;                               Lined fire with aid from Arrowhead Hotshots (20).                       7/19 - Fire Pro (8) + two began mop-up with backpack pumps and 2 blivits;             Two patrolled and mopped-up all night with blivits and backpacks.       7/20 - Continued mop-up.                                                       7/21, 22, 23 - Two monitored.                                                  9/1  - Fire declared out.",120.001600020811168,900.024000027170018
1998.000000000000000,Farewell,1998084.000000000000000,84.000000000000000,84.000000000000000,{171ED183-B398-4CCE-9CCA-E823643F70F3},1998-CAKNP-000084,,213916.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Human,Recreation and ceremony,Campfire,9/12/1998 0:00:00,9/12/1998 0:00:00,9/12/1998 0:00:00,9/21/1998 0:00:00,0.222465530000000,0.100000000000000,358688.000000000000000,4031022.000000000000000,-118.576130000000006,36.413989999999998,,"This was a man caused fire, known because of the location of the trail and the lack of lightening scars.  Were unable to tell specific cause beacause a hiker destroyed the fire scene atempting to mop up the fire.  We believe that he was not the one who started the fire.",120.000600043039526,900.009000000590731
2017.000000000000000,Rock Creek,2017124.000000000000000,124.000000000000000,124.000000000000000,{ED75C60A-B9A4-44C8-B754-655A9BBE35CE},2017-CAKNP-000124,,708117.000000000000000,K9QC,WF,Full Suppression,NPS,NPS,No,Human,Recreation and ceremony,Campfire,8/14/2017 0:00:00,8/14/2017 0:00:00,8/15/2017 0:00:00,8/15/2017 0:00:00,0.222494540000000,0.100000000000000,380461.000000000000000,4039824.000000000000000,-118.334703000000005,36.496281000000003,,"This was an escaped campfire at the Rock Creek Ranger Station, reported by Ranger 316. She told fire dispatch that she was digging line around the fire and wasn't concerned about spread potential. She also stated know additional resources were needed and doused the fire with lots of water. The next morning she called to say the fire was completely out with no smoke or heat showing. No investigation was performed.",120.000000000000000,900.000000000000000
1926.000000000000000,Black Oak,1926005.000000000000000,2.000000000000000,2.000000000000000,,,,209891.000000000000000, ,WF,Full Suppression,NPS,Other Federal,No,Natural,Natural,Lightning,6/4/1926 0:00:00,6/5/1926 0:00:00,6/5/1926 0:00:00,6/8/1926 0:00:00,11.726349160000000,14.000000000000000,335107.000000000000000,4052632.000000000000000,-118.843639999999994,36.604950000000002,,,925.886900161522703,47448.683905487967422
2012.000000000000000,Woods Creek,2012072.000000000000000,72.000000000000000,72.000000000000000,{3883C8FF-D0DA-4842-935A-E1345CE5ECC9},2012-CAKNP-000072,,639829.000000000000000,G2EX,WF,Confine,NPS,NPS,Yes,Natural,Natural,Lightning,7/15/2012 0:00:00,7/15/2012 0:00:00,10/17/2012 0:00:00,10/17/2012 0:00:00,326.246010510000019,325.000000000000000,368691.000000000000000,4082050.000000000000000,-118.473299999999995,36.875300000000003,,"Lightning caused wildland fire reported by Park Ranger in addition to Buck Rock Lookout.  Fire was reconned by H552 inserting two park fire resources to provide better size up.  Due to location of this fire near the very popular Rae Lakes trail loop, confine and contain tactics were put into place.",7196.748684074776975,1319776.947307774797082
1969.000000000000000,Ladder Lk,1969034.000000000000000,9038.000000000000000,9038.000000000000000,,,,211374.000000000000000, ,WF,Monitor,NPS,NPS,Yes,Natural,Natural,Lightning,8/22/1969 0:00:00,8/22/1969 0:00:00,8/22/1969 0:00:00,8/22/1969 0:00:00,0.222458550000000,0.100000000000000,356443.000000000000000,4103812.000000000000000,-118.614850000000004,37.069589999999998,,,119.999700051745236,899.995499173674375
1971.000000000000000,Sheep Cree,1971048.000000000000000,1016.000000000000000,1016.000000000000000,,,,211486.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,8/26/1971 0:00:00,8/26/1971 0:00:00,8/27/1971 0:00:00,8/27/1971 0:00:00,0.222450300000000,0.100000000000000,350359.000000000000000,4070357.000000000000000,-118.676649999999995,36.767189999999999,,,120.000000052334002,899.999999814999796
1949.000000000000000,Dome Mdw,1949018.000000000000000,9038.000000000000000,9038.000000000000000,,,,210419.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,6/30/1949 0:00:00,6/30/1949 0:00:00,6/30/1949 0:00:00,6/30/1949 0:00:00,0.222451230000000,0.100000000000000,350817.000000000000000,4069404.000000000000000,-118.671329999999998,36.758670000000002,,,120.000100054468106,900.001499764512459
1969.000000000000000,Grand Sent,1969049.000000000000000,9053.000000000000000,9053.000000000000000,,,,211389.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,9/7/1969 0:00:00,9/7/1969 0:00:00,9/7/1969 0:00:00,9/20/1969 0:00:00,0.222463880000000,0.100000000000000,358112.000000000000000,4071700.000000000000000,-118.590059999999994,36.780479999999997,,,120.000600051314521,900.008999784712046
1953.000000000000000,Hotel Cr 3,1953026.000000000000000,3012.000000000000000,3012.000000000000000,,,,210572.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,8/14/1953 0:00:00,8/14/1953 0:00:00,8/15/1953 0:00:00,8/15/1953 0:00:00,0.222455560000000,1.000000000000000,353363.000000000000000,4076824.000000000000000,-118.644250000000000,36.825930000000000,,,120.000100047997407,900.001499797451743
1990.000000000000000,Centerbasn,1990048.000000000000000,48.000000000000000,48.000000000000000,,,,213028.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Human,Recreation and ceremony,Campfire,7/26/1990 0:00:00,7/26/1990 0:00:00,7/26/1990 0:00:00,7/26/1990 0:00:00,0.222491960000000,0.100000000000000,379095.000000000000000,4064391.000000000000000,-118.353819999999999,36.717520000000000,,,119.999900035807784,899.998499349608551
1979.000000000000000,Abandon,1979011.000000000000000,9058.000000000000000,9058.000000000000000,,,,212138.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Human,Recreation and ceremony,Campfire,7/19/1979 0:00:00,7/19/1979 0:00:00,7/19/1979 0:00:00,7/20/1979 0:00:00,0.222411800000000,0.100000000000000,325209.000000000000000,4069459.000000000000000,-118.958089999999999,36.754790000000000,,,120.001700017807934,900.025500149621735
1990.000000000000000,Cedar Springs RX,1990123.000000000000000,123.000000000000000,123.000000000000000,,,,213103.000000000000000, ,RX,Planned Ignition,NPS,NPS,Not Applicable,Human,Prescribed Fire,Broadcast Burn,10/14/1990 0:00:00,,,10/31/1990 0:00:00,0.222412220000000,0.000000000000000,325335.000000000000000,4068023.000000000000000,-118.956350000000000,36.741880000000002,,,120.001800020652183,900.026732117099414
2025.000000000000000,Brush Dump,2025036.000000000000000,36.000000000000000,36.000000000000000,{530E0BEA-D8AD-4E3A-881C-11766EB27DA3},2025-CAKNP-000036,{B5C4FB33-0C28-423C-BE4C-75825689ADDA},1293849.000000000000000,S252,DF,Full Suppression,NPS,NPS,No,Human,Debris and open burning,Unknown,6/3/2025 16:51:00,,,6/5/2025 0:59:00,0.222404340000000,0.000000000000000,324698.479143640026450,4066153.378854980226606,-118.963049999999996,36.724916999999998,,,120.000000000000000,900.000000000000000
1959.000000000000000,Wolverton,1959013.000000000000000,9035.000000000000000,9035.000000000000000,,,,210880.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Human,Smoking,Unknown,9/2/1959 0:00:00,9/2/1959 0:00:00,9/2/1959 0:00:00,9/2/1959 0:00:00,0.222442050000000,0.100000000000000,343826.000000000000000,4051607.000000000000000,-118.745990000000006,36.597180000000002,,,120.000900051902860,900.013499736036465
2003.000000000000000,Lodgepole,2003017.000000000000000,17.000000000000000,17.000000000000000,{982D2431-178D-4288-A689-F96321F323A8},2003-CAKNP-000017,,214326.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Human,Other causes,Unknown,2/7/2003 0:00:00,2/7/2003 0:00:00,2/7/2003 0:00:00,3/7/2003 0:00:00,0.222446520000000,0.100000000000000,346456.000000000000000,4052406.000000000000000,-118.716759999999994,36.604810000000001,,"On July 2 2003 I was traveling north in patrol 51 on General's Hwy, when a cal l came in for a fire at Lodgepole. Upon arrival at the site I was met by inter - Ranger Delman, she informed me that three Asian males reported a tree on     on fire. When she arrived there were flames present in a single tree.The tnter - ranger reported that a camper had told her that they had seen three males    smoking around the tree about an 1/2 hour earlier.                             I made a scene size-up:located across from site #21 upper-loop campground an   approximatly 85' Conifer tree with 60' scorch marks up the side- starting      approx 10' from the base of the tree. There was no other involvment with any   other trees or brush. I evaluated the area for danger and found none, at       that time I started the pump on Eng 51 and doused the tree and assured that    there was no more fire danger. I reported to the local LEO's about the male    that were smoking, they talk to the above males.",120.000800048503947,900.011999887554339
1992.000000000000000,Wallace Ck,1992049.000000000000000,49.000000000000000,49.000000000000000,{4FA1E10C-D60A-4369-A417-24AB7BC8E7D3},1992-CAKNP-000049,,213266.000000000000000, ,WF,Monitor,NPS,NPS,Yes,Natural,Natural,Lightning,8/5/1992 0:00:00,,,9/20/1992 0:00:00,0.222493640000000,0.100000000000000,379346.000000000000000,4051866.000000000000000,-118.349040000000002,36.604669999999999,,"NPS batch update of location coordinates on 04/28/2008. Authorized By: Dave Bartlett Coordinate Type: changed from LL to UTM Datum: changed from NAD27 to NAD83 UTM Easting: changed from 379,431 to 379,346 UTM Northing: changed from 4,051,668 to 4,051,866 Latitude: changed from 36:36:17 North to 36.60467 North Longitude: changed from 118:20:53 West to 118.34904 West End of NPS batch update of location coordinates notes",120.000100024399018,900.001499563482298
1962.000000000000000,Ferguson C,1962034.000000000000000,2032.000000000000000,2032.000000000000000,,,,211050.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,9/27/1962 0:00:00,9/30/1962 0:00:00,9/30/1962 0:00:00,10/11/1962 0:00:00,0.222458360000000,0.100000000000000,354131.000000000000000,4062356.000000000000000,-118.632869999999997,36.695680000000003,,,120.000600055648050,900.008999674711390
1965.000000000000000,Tar Gap,1965020.000000000000000,5019.000000000000000,5019.000000000000000,,,,211127.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,8/27/1965 0:00:00,8/27/1965 0:00:00,8/27/1965 0:00:00,8/28/1965 0:00:00,0.222454720000000,0.100000000000000,351407.000000000000000,4031952.000000000000000,-118.657489999999996,36.421280000000003,,,120.000800050699780,900.011999865494772
